,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,timestamp
4069,3044.8,2624.76,2727.62,5923.73,7947.53,9138.67,9118.28,6237.39,3633.7,4266.17,13135.02,11155.58,8370.1,9297.55,10177.44,8611.75,4043.82,19400.28,1327.47,1808.03,2747.85,1643.92,22-02-2020
4070,3004.53,2593.78,2676.02,5829.42,7913.79,8725.96,8918.69,6067,3564.62,4214.13,12964.8,10834.43,8021.76,9066.97,9896.69,8483.91,3917.48,19262.31,1307.37,1717.52,2590.88,1307.69,23-02-2020
4071,3017.92,2575.25,2675.27,5886.32,7981.99,9084.71,9063.39,6172.4,3617.75,4237.59,12764.83,10791.61,8190.89,9229.19,10057.13,8464.99,4020.42,19546.17,1314.2,1721.43,2752.74,1588.08,24-02-2020
4072,2995.51,2584.06,2665.92,5900.47,8004.07,9058.92,9072.1,6180.73,3627.21,4281.32,12896.32,10846.27,8216.47,9287.83,10086.53,8443.46,4041.83,19504.74,1316.38,1659.19,2740.04,1562.2,25-02-2020
4073,3059.7,2585.14,2676.77,5922.9,8035.88,9102.2,9085.88,6172.71,3638.99,4262.92,12960.41,10916.47,8198.81,9265.4,10096.52,8405.15,4034.44,19370.65,1292.05,1689.38,2686.34,1545.73,26-02-2020
4074,2986.31,2584.69,2656.74,5889.95,8005.3,9068.21,9060.21,6162.1,3623.69,4229.15,12944.19,10812.04,8191.43,9244.42,10078.63,8395.69,4006.95,19390.19,1307.39,1700.27,2689.96,1528.28,27-02-2020
4075,2983.31,2549.57,2662.67,5852.86,7982.09,9081.52,9080.7,6163.3,3618.23,4243.07,12925.86,10805.85,8159.97,9194.52,10119.37,8424.17,3997.09,19662.26,1329.74,1699.59,2689.25,1517.46,28-02-2020
4076,3000.49,2619.85,2662.25,5836.42,7905.21,8890,9011.15,6152.06,3634.32,4156.78,13029.51,10743.33,8359.81,9210.8,9996.9,8525.73,3950.01,18920.4,1320.16,1725.9,2753.99,1567.51,29-02-2020
4077,2932.4,2482.4,2558.16,5859,7810.34,8361.22,8741.66,6019.34,3588.8,4077.3,13039.38,10399.61,8022.49,9034.24,9746.38,8225,3833.45,18715.82,1331.26,1576.18,2610.14,1328.36,01-03-2020
4078,3016.83,2557.31,2666.4,5884.49,8010.86,9100.51,9109.89,6175.62,3625.94,4251.84,12907.61,10846.32,8148.27,9236.63,10077.91,8353.09,4015.01,19633.26,1322.13,1723.54,2639.56,1514.93,02-03-2020
4079,3051.81,2584.83,2696.99,5890.29,8002.5,9081.15,9127.27,6142.86,3630.64,4268.14,12867.1,10892.47,8206.24,9258.08,10137.44,8362.14,4045.73,19518.49,1299.02,1713.48,2596.02,1510.46,03-03-2020
4080,3038.92,2563.15,2666.73,5800,8001.69,9062.19,9112.2,6109.02,3604.65,4229.67,12847.11,10770.11,8197.98,9217.34,10054.52,8356.86,3946.95,19359.4,1302.48,1690.05,2546.58,1409.64,04-03-2020
4081,2938.46,2523.97,2625.1,5805.49,7938.77,8856.28,9095.03,6095.81,3608.2,4269.8,12860.1,10665.1,8169.61,9277.33,10043.67,8361.97,3946.17,19003.85,1321.26,1629.74,2553.65,1467.38,05-03-2020
4082,3049.35,2589.28,2676.04,5813.47,7991.65,9032.23,9122.62,6118.85,3607.74,4240.48,12883.14,10847.54,8192.91,9253.99,10072.15,8339.56,3942.64,19390.19,1315.22,1692.57,2532.01,1412.06,06-03-2020
4083,2946.62,2554.88,2623.76,5755.9,7892.55,8946.76,9035.03,6074.91,3572.22,4165.8,12868.1,10740.07,8116.91,9187.33,10016.17,8386.74,3876.16,19095.68,1328.14,1680.7,2491.45,1334.54,07-03-2020
4084,2948.67,2586.02,2656.43,5819.25,7841.95,8626.85,8905.55,6014.69,3583.5,4252.59,12878.48,10697.53,8006.76,9055.9,9837.77,8355.49,3921.22,18957.81,1299.71,1636.1,2384.52,1231.7,08-03-2020
4085,3004.49,2596.08,2677.77,5833.4,7884.64,8885.51,9070.94,6073.6,3592.78,4171.72,12796.83,10841.2,8035.7,9078.8,9927.38,8312.37,4034.27,19961.2,1283.42,1694.44,2453.37,1423.53,09-03-2020
4086,3102.9,2696.79,2763.88,5915.44,7956.32,8940.06,9210.04,6166.67,3602.04,4255.06,12988.93,10996.27,8051.09,9013.9,9775.74,8329.86,4126.86,19490.65,1258.74,1816.3,2431.72,1360.22,10-03-2020
4087,3076.86,2733.81,2743.05,5871.51,8054.91,9073.95,9222.54,6173.81,3614.86,4288.18,12872.54,11017.01,8187.63,9102.13,9928.63,8266.51,4101.82,19890.1,1295.63,1781.01,2400.81,1376.88,11-03-2020
4088,3035.1,2610.75,2703.38,5862.8,8010.07,9047.77,9197.99,6135.31,3621.75,4282.18,12908.25,10884.69,8118.58,9158.38,9996.53,8248.05,4021.51,19497.12,1310.24,1719.9,2411.3,1435.79,12-03-2020
4089,3051.14,2584.54,2687.18,5865.3,7978.96,9013.9,9176.74,6124.1,3619.34,4275.09,12927.86,10868.29,8185.79,9186.1,10003.17,8239.06,4009.08,19400.82,1315.44,1727.21,2454.48,1459.57,13-03-2020
4090,2919.9,2487.92,2594.32,5754.04,7814.96,8786.59,8988.47,5987.14,3576.41,4159.1,13001.93,10737.57,8100.09,9253.95,10012.97,8269.2,3868.05,18386.12,1358.97,1612.79,2403.58,1316.67,14-03-2020
4091,2925.76,2532.69,2622.49,5858.64,7814.69,8519.22,8845.19,6012.07,3585.93,4161.27,12915.37,10744.43,8046.1,9044.25,9773.05,8194.73,3913.1,18564.19,1309.71,1632.51,2336.93,1277.71,15-03-2020
4092,3008.74,2561.05,2672.41,5892.87,7994.97,8914.41,9136.89,6132.25,3630.42,4276.56,12945.82,10847.16,8112.65,9213.66,9997.13,8205.45,4029.35,19339.36,1301.24,1721.1,2455.13,1478.43,16-03-2020
4093,3051.19,2571.87,2687.63,5852.15,8001.21,8967.01,9174.92,6132.71,3626.12,4299.15,12988.35,10892.34,8222.28,9213.86,10002.4,8166.99,4015.51,19568.59,1312.87,1739.18,2464.44,1461.62,17-03-2020
4094,3005.98,2561.97,2667.07,5843.18,7967.84,8926.96,9187.53,6082.81,3603.43,4262.08,12963.78,10775,8129.29,9233.16,9995.41,8126.9,4025.48,19812.26,1323.46,1726.55,2403.97,1446.17,18-03-2020
4095,3026.72,2608.71,2697.39,5832.34,8003.11,9033.25,9233.71,6128.16,3615.72,4321.81,12995.4,10820.15,8281.07,9274.94,9965.55,8194.49,4076.35,19889.03,1298.81,1781.5,2402.92,1493.66,19-03-2020
4096,3040.7,2608.11,2698.98,5865.5,8032.09,8963.38,9202.41,6135.74,3625.08,4309.68,13031.88,10804.15,8287.46,9204.38,10095.08,8217.53,4065.35,19976.63,1302.73,1774.84,2393.94,1453.88,20-03-2020
4097,2933.92,2547.12,2654.47,5813.99,7913.9,8791.92,9050.91,6118.28,3596.38,4253.83,12903.58,10710.2,8157.29,9132.8,9918.63,8189.24,3979.02,19247.49,1349.8,1746.41,2376.95,1420.14,21-03-2020
4098,2861.46,2515.96,2620.21,5899.17,7922.92,8559.38,8944.68,6068.48,3598.96,4388.47,12719.39,10661.6,7986.72,9016.38,9695.13,8072.58,4000.35,19033.33,1267.08,1724.17,2450.21,1395,22-03-2020
4099,3002.76,2583.46,2679.12,5832.64,7966.86,8879.23,9098.36,6133.11,3606.32,4260.83,13027.35,10869.89,8203.6,9197.1,9973.99,8196.81,3986.11,19031.28,1286.47,1862.87,2382.96,1552.01,23-03-2020
4100,2998.3,2564.71,2643.57,5847,8087.61,8899.33,9184.34,6126.1,3602.87,4257.77,13100.26,10817.19,8265.94,9092.16,9881.45,8136.25,3943.79,19326.72,1312.24,1992.66,2535.55,1926.03,24-03-2020
4101,2918.78,2523.39,2618.35,5836.19,8004.06,8802.15,9177.8,6152.49,3604.62,4277.4,12939.4,10805.63,8240.65,9149.89,9844.91,8166.1,3893.37,19027.2,1333.86,1996.59,2554.28,1923.88,25-03-2020
4102,2899.63,2540.15,2615.16,5910.69,8052.56,8774.94,9192.03,6190.09,3605.84,4276.93,12915.27,10762.12,8180.04,9153.23,9882.53,8143.2,3878.63,18987.53,1327.74,1967.41,2556.08,1786.36,26-03-2020
4103,2868.46,2488.51,2604.89,5888.21,8076.06,8870.12,9287.48,6258.16,3601.1,4217.53,12809.81,10764.49,8152.66,9161,9874.79,8121.61,3835.24,19030.1,1307.66,2024.24,2557.24,1917.56,27-03-2020
4104,2912.94,2541.86,2624.96,5905.22,8142.01,8781.19,9181.38,6196.71,3606.69,4204.08,12952,10653.62,8100.14,9149.26,9809.36,8107.69,3802.7,19180.1,1405.86,2005.75,2531.2,1899.32,28-03-2020
4105,2935.96,2495.31,2606.36,5918.42,8158.76,8767.84,9210.62,6159.15,3596.8,4199.71,13076.25,10596.48,8095.47,9163.56,9797.67,8133.04,3805.05,19201.64,1414.25,2053.07,2576.28,1974.52,29-03-2020
4106,2999.97,2578.93,2688.63,6033.22,8212.89,8954.03,9429.3,6303.34,3656.66,4295.18,13083.6,10732.24,8139.65,9206.24,10019.23,8163.32,4021.67,19230.36,1377.65,2167.63,2643.17,1947.03,30-03-2020
4107,3000.93,2610.28,2676.38,6043.93,8278.26,9011.97,9487.01,6253.41,3665.04,4250.55,13090.21,10785.14,8202.48,9235.71,10085.68,8230.72,3965.9,19458.68,1351.88,2166.73,2622.7,1816,31-03-2020
4108,2996.81,2605.65,2677.88,6102.89,8338.35,9051.05,9529.85,6316.71,3676.23,4247.49,13016.29,10777.6,8192.62,9271.51,10058.72,8257.03,3955.66,19494.23,1357.45,2150.29,2606.72,1775.38,01-04-2020
4109,3037.33,2645.5,2756.27,6255.99,8482.25,9199.97,9701.3,6472.89,3703.29,4358.98,13206.64,10891.71,8234.41,9258.74,10056.55,8314.88,4135.7,20106.49,1359.34,2186.45,2615.99,1818.88,02-04-2020
4110,3057.17,2606.82,2723.82,6215.67,8470.74,9269.2,9711.04,6473.64,3680.75,4285.18,13252.14,10900.39,8231.96,9234.5,10039.73,8304.03,4037.41,20146.23,1357.37,2163.92,2563.13,1743.69,03-04-2020
4111,3008.2,2613.07,2704.49,6219.78,8554.78,9327.56,9718.68,6469.55,3682.25,4272.02,13330.18,10791.84,8352.46,9335.05,10176.83,8345.85,4013.97,19958.36,1338.3,2124.65,2539.4,1737.23,04-04-2020
4112,3008.3,2551.92,2693.14,6161.73,8561.07,9262.31,9666.86,6406.38,3675.52,4233.55,13218.85,10787.14,8298.61,9367.63,10143.9,8305.25,3884.84,19882.97,1413.94,2085.81,2474.1,1723.77,05-04-2020
4113,3004.89,2583.89,2729.87,6254.44,8574.12,9374.19,9861.38,6506.6,3711.53,4283.25,13207.15,10823.04,8340.19,9336.41,10124.49,8371.92,4038.77,19688.07,1375.26,2064.84,2417.93,1677.48,06-04-2020
4114,3066,2649.75,2792.76,6310.82,8612.07,9552.03,9985.37,6584.63,3721.21,4344.66,13242.49,10870.34,8405.85,9309.13,10113.85,8395.8,4168.21,19866.04,1347.29,2159.52,2441.42,1716.96,07-04-2020
4115,3074.96,2625.42,2772.1,6235,8589.57,9498.07,9938.66,6564.69,3711.99,4273.39,13195.67,10873.92,8401.65,9387.56,10195.38,8400.7,4124.61,19811.32,1320.55,2105.76,2366.67,1641.65,08-04-2020
4116,3077.53,2626.3,2772.17,6217.19,8596.35,9508.51,9973.26,6587.85,3708.34,4322.94,13285.15,10868.06,8385.35,9354.88,10176.16,8385.5,4127.6,19500.09,1325.99,2111.45,2343.61,1662.73,09-04-2020
4117,3092.56,2628.84,2782.55,6279.64,8680.09,9601.99,10122.89,6623.9,3726.81,4311.98,13378.38,11040.97,8399.65,9366.11,10156.65,8463.71,4161.95,19471.26,1327.39,2192.68,2371.62,1678.13,10-04-2020
4118,3021.16,2554.58,2704.04,6200.68,8595.88,9420.31,9893.48,6594.93,3698.53,4239.75,13343.28,10828.84,8298.2,9457.83,10261.24,8405.73,3971.94,19727.06,1389.68,2043.47,2291.67,1672.24,11-04-2020
4119,3046.05,2605.88,2724.47,6266.13,8627.2,9428.61,9879.28,6584.24,3702.33,4212.79,13310.55,10984.91,8391.84,9405.34,10163.76,8449.16,4044.04,19843.51,1375.58,2129.22,2305.92,1657.8,12-04-2020
4120,3084.95,2622.69,2781.95,6262.47,8704.09,9631.07,10077.23,6631.48,3728.07,4325.43,13349.8,10897.8,8445.04,9409.29,10212.54,8506.27,4232.4,19719.2,1350.43,2158.56,2290.09,1654.45,13-04-2020
4121,2979.59,2571.37,2714.41,6213.75,8652.24,9473.83,9997.84,6636,3717.82,4306.75,13368.38,10718.82,8290.75,9473.76,10256.57,8435.11,4066.78,19598.81,1393.14,2020.48,2247.38,1656.09,14-04-2020
4122,3094.66,2615.3,2777.43,6272.68,8740.07,9678.73,10102.1,6688.06,3725.6,4291.73,13461.18,10874.1,8390.77,9466.94,10294.97,8484.57,4245.1,19717.14,1326.63,2132.61,2211.37,1622.42,15-04-2020
4123,3112.23,2620.66,2783.28,6289.59,8767.91,9699.66,10175.21,6732.85,3727.14,4333.63,13476.3,10964.63,8407.1,9487.85,10291.91,8472.73,4251.85,19361.23,1351.39,2108.94,2183.63,1585.35,16-04-2020
4124,3103.2,2596.28,2765.82,6260.3,8793.44,9634.17,10175.3,6729.64,3730.48,4289.96,13502.53,10938.73,8401.22,9515.69,10321.62,8438.36,4234.29,19653.54,1350.34,2094.91,2119.08,1558.59,17-04-2020
4125,3125.49,2601.42,2775.54,6250.1,8801.46,9665.95,10216.68,6758.09,3712.25,4289.67,13514.53,10950.26,8416.95,9510.35,10335.37,8482.93,4250.39,19665.34,1337.64,2106.26,2058,1553.64,18-04-2020
4126,2989.64,2519.17,2695.98,6224.81,8757.99,9533.06,10112.66,6695.23,3689.9,4300.82,13550.94,10701.11,8273.65,9555.1,10236.41,8373.24,4076.11,19419.17,1397.73,1999.88,2065.88,1576.38,19-04-2020
4127,3123.56,2589.37,2772.87,6267.3,8823.77,9728.52,10263.69,6777.27,3727.47,4328.69,13516.97,10930.54,8425.62,9502.1,10331.13,8447.7,4255.55,19778.55,1332.2,2073.89,2020.97,1560.73,20-04-2020
4128,3115.05,2595.17,2762.12,6250.69,8813.4,9720.59,10281.49,6764.37,3720.47,4307.36,13482.35,10878.03,8369.55,9503.32,10328.09,8446.68,4233.62,19698.45,1322.03,2078.64,1990.13,1556.34,21-04-2020
4129,3119.69,2588.64,2763.59,6233.6,8786.13,9743.15,10265.2,6785.33,3715.14,4298.43,13498.35,10883.19,8360.27,9515.17,10332.27,8433.68,4231.19,19680.79,1329.31,2083.08,1949.7,1539.08,22-04-2020
4130,3120.81,2607.16,2752.06,6235.96,8785.58,9764.11,10300.65,6783.44,3717.32,4317.67,13572.64,10949.13,8394.55,9480.19,10341.07,8433.76,4233.87,19603.38,1335.29,2109.84,1910.66,1512.3,23-04-2020
4131,3113.35,2563.33,2738.49,6225,8796.47,9722.59,10254.18,6800.04,3708.19,4282.21,13522.6,10953.51,8406.32,9497.53,10341.74,8422.46,4219.2,19736.63,1329.82,2079.55,1886.35,1473.29,24-04-2020
4132,3083.44,2574.52,2718.17,6228.14,8773.41,9675.38,10336.45,6821.07,3713.51,4329.66,13620.42,10924.4,8407.8,9553.39,10359.42,8451.18,4209.89,19673,1356.81,2099.34,1847.09,1499.44,25-04-2020
4133,2970.47,2527.86,2705.13,6217.92,8730.75,9528.68,10183.84,6790.18,3692.14,4321.98,13374.98,10921.19,8293.76,9581.36,10259.47,8442.21,4123.79,19009.15,1367.16,1948.51,1825.77,1453.56,26-04-2020
4134,3047.1,2573.98,2738.03,6181.41,8755.85,9646.53,10250.26,6809.96,3691.89,4312.38,13517.01,10747.56,8403.24,9458.74,10344.99,8453.11,4207.81,19490.95,1318.95,2042.73,1848.95,1461.43,27-04-2020
4135,3089.92,2598.54,2758.87,6205.5,8766.67,9647.16,10231.73,6842.34,3701.22,4320.37,13480.99,10906.87,8438.38,9465.77,10309.34,8467.98,4231.08,19578.44,1335.95,2054.12,1849.71,1465.97,28-04-2020
4136,3064.41,2583.24,2750.09,6189.4,8744.72,9664.98,10279.07,6852.38,3692.59,4366.49,13502.99,10813.64,8443.61,9492.92,10329.33,8480.99,4210.62,19478.55,1315.7,2055.2,1841.51,1464.59,29-04-2020
4137,3107.96,2608.21,2801.78,6239.05,8734.34,9716.25,10336.72,6936.92,3708.45,4399.82,13577.81,10860.82,8441.29,9527.34,10374.72,8480.84,4310.59,19617.09,1335.95,2090.21,1861.63,1509.14,30-04-2020
4138,3011.68,2517.78,2736.79,6149.89,8688.74,9457.7,10129.96,6848.96,3701.62,4398.33,13541.79,10675.88,8373.15,9561.44,10416.46,8411.3,4165.98,19439.55,1373.1,1951.04,1804.22,1463.22,01-05-2020
4139,3085.1,2587.99,2789.73,6224.1,8780.56,9734.96,10316.34,6903.41,3707.02,4397.49,13606.54,10891.61,8432.62,9565.15,10381.29,8460.93,4225.99,19198.51,1341.9,2048.69,1818.78,1486.72,02-05-2020
4140,3007.29,2545.86,2753.81,6217.87,8749.28,9555.67,10156.54,6875.39,3693,4341.85,13503.54,10823.03,8400.88,9527.83,10358.83,8437.94,4135.57,18790.85,1401.91,1980.45,1750.44,1404.96,03-05-2020
4141,3112.97,2609.27,2777.21,6206.32,8735.85,9753.75,10311.22,6905.45,3686.93,4364.81,13596.77,10864.72,8460.99,9520.83,10327.13,8382,4249.28,19495.94,1339.32,2070.04,1736.5,1415.07,04-05-2020
4142,3109.58,2601.82,2777.83,6190,8750.66,9762.46,10282.44,6899.75,3677.76,4329.1,13652.3,10861.38,8470.04,9453.34,10281.48,8364.61,4259.82,19560.79,1323.87,2084.55,1705.23,1405.92,05-05-2020
4143,3124.59,2610.52,2779.12,6181.36,8732.13,9755.16,10310.65,6925.48,3673.6,4344.18,13715.41,10864.18,8432.25,9473.68,10301.87,8347.75,4262.27,19645.49,1342.43,2103.7,1695.67,1411.1,06-05-2020
4144,3079.7,2600.76,2750.49,6181.62,8701.91,9721.02,10262.61,6920.45,3659.19,4329.1,13695.46,10902.36,8413.24,9484.48,10308.68,8336.58,4202.06,19289.96,1327.74,2069.36,1681.21,1386.67,07-05-2020
4145,3096.69,2554.88,2761.92,6209.85,8700.02,9764.37,10343.33,6969.95,3679.84,4324.46,13762.29,10846.43,8431.88,9524.97,10288.93,8294.13,4298.97,19766.39,1363.91,2077.59,1716.98,1484.18,08-05-2020
4146,3021.6,2539.16,2726.74,6137.58,8658.55,9553.38,10170.75,6897.32,3673.87,4388.9,13660.62,10723.08,8430.2,9517.48,10345.31,8305.86,4187.47,19618.24,1382.18,1984.93,1699.68,1475,09-05-2020
4147,2956.61,2513.87,2678.03,6149.28,8634.69,9409.22,10111.16,6847.52,3649.5,4343.17,13548.95,10740.28,8385.24,9493.35,10274.55,8318.42,4041.29,19361.28,1401.71,1933.42,1600.61,1418.88,10-05-2020
4148,3090.42,2600.92,2734.9,6188.01,8674.45,9702.56,10304.65,6930.46,3671.94,4319.96,13627.13,10937.73,8412.14,9492.67,10324.2,8342.06,4240.28,19382.43,1313.82,2060.47,1639.45,1387.99,11-05-2020
4149,3088.31,2575.09,2730,6144.75,8643.15,9653.51,10313.46,6957.76,3662.4,4331.96,13597.43,10893.46,8441.68,9502.21,10281.21,8265.52,4250.07,19515.2,1310.64,2049.63,1624.16,1408.51,12-05-2020
4150,3123.15,2590.93,2748.59,6148.89,8686.14,9693.44,10297.46,6947.82,3661.07,4336.77,13654.45,10877.16,8433.91,9495.46,10274.23,8260.38,4285.38,19662.37,1333.99,2068.12,1637.91,1409.74,13-05-2020
4151,3095,2575.54,2729.1,6119.9,8670.12,9692.01,10338.28,6970.34,3659.67,4332.42,13750.57,10866.74,8476.77,9539.88,10377.51,8290.96,4250.78,19651.41,1325.6,2033.24,1612.25,1419.2,14-05-2020
4152,3090.36,2572.84,2729.22,6111.91,8668.64,9653.07,10285.88,6965.59,3652.2,4313.58,13774.15,10860.6,8482.02,9494.63,10275.8,8236.34,4271.97,19683.06,1323.63,2044.33,1580.29,1384.22,15-05-2020
4153,3125.87,2607.12,2733.4,6129.23,8648.89,9643.54,10307.61,6995.56,3646.6,4297.53,13789.5,10940.08,8412.02,9461.47,10296.76,8257.44,4278.01,19197.05,1330.88,2059.69,1569.77,1330.74,16-05-2020
4154,3013.23,2539.92,2713.15,6123.21,8608.35,9409.27,10009.56,6891.91,3659.83,4313.04,13581.95,10902.16,8267.71,9431.06,10186.46,8282.33,4240.12,19175.27,1363.51,1948.09,1501.01,1312.14,17-05-2020
4155,3123.03,2606.37,2751.39,6136.41,8669.83,9668.57,10298.71,6990.96,3666.58,4316.96,13743.22,10933.45,8428.88,9483.58,10276.16,8256.69,4298.62,19760.44,1321.83,2050.56,1539.61,1308.58,18-05-2020
4156,3084.5,2598.88,2756.57,6184.23,8655.66,9660.22,10349.96,7066.96,3664.99,4364.89,13763.84,10922.97,8451.86,9501.97,10284.01,8224.69,4359.02,19775.71,1344.29,2066.66,1566.3,1367.86,19-05-2020
4157,3120.05,2612.62,2756.27,6114.75,8670.17,9646.38,10290.06,7053.7,3655.33,4341.37,13788.99,10933.81,8402.6,9480.33,10271.03,8195.1,4268.94,19583.06,1340.23,2062.78,1537.29,1307.55,20-05-2020
4158,3096.39,2594.14,2709.73,6073.9,8620.58,9517.08,10265.06,7007.34,3626.38,4303.8,13789.97,10882.47,8326.46,9507.71,10281.84,8135.68,4208.42,19358.76,1346.01,2023.93,1498.41,1257.55,21-05-2020
4159,3107.48,2608.52,2767.96,6167.6,8640.31,9559.1,10313.04,7071.87,3668.8,4371.05,13796.33,10976.67,8408.81,9505.68,10302.74,8173.52,4362.9,19617.64,1353.95,2071.93,1554.22,1372.29,22-05-2020
4160,3052.1,2588.28,2714.87,6108.02,8606.76,9449.02,10187.54,6963.41,3636.19,4309.32,13789.39,10831.06,8340.28,9428.48,10236.8,8151.69,4220.31,19176.84,1354.16,2030.53,1483.37,1299.26,23-05-2020
4161,2998.64,2542.03,2714.33,6070.37,8514.1,9284.22,9972.15,6907,3648.58,4345.45,13613.2,10641.44,8270.15,9419.61,10144.7,8182.62,4147.89,18546.52,1405.04,1951.68,1551.38,1250.54,24-05-2020
4162,3095.38,2655.96,2754.31,6158.43,8631.91,9420.49,10299.95,7015.47,3650.95,4362.09,13917.56,11015.44,8320.91,9493.87,10234.14,8180.21,4336.16,18765.46,1323.53,2075.63,1505.77,1292.71,25-05-2020
4163,3083.48,2579.09,2721.17,6059.65,8557.85,9427.81,10268.57,7023.46,3639.55,4321.55,13808,10887.12,8372.98,9511.03,10305.97,8100.49,4288.9,19415.73,1340.03,2027.86,1508.15,1338.19,26-05-2020
4164,3080.49,2587.38,2709.68,6035.1,8598.92,9379.71,10188.96,6993.11,3625.09,4291.57,13828.48,10878.24,8387.21,9448.44,10306.8,8118.63,4208.29,19212.49,1343.09,2001.92,1477.85,1272.59,27-05-2020
4165,3079.58,2596.73,2713.25,6047.57,8591.52,9366.94,10170.65,6978.26,3630.68,4296.96,13844.58,10928.83,8382.77,9408.14,10256.86,8117.62,4207.14,19077.55,1335.64,2022.23,1477.75,1267.08,28-05-2020
4166,3103.1,2606.76,2746.72,6067.17,8563.42,9397.74,10188.36,6961.56,3650.69,4356.33,13788.75,10958.38,8381.11,9430.63,10268.66,8118.46,4299.73,19435.82,1359.51,2073.67,1465.43,1363.75,29-05-2020
4167,3081.22,2588.96,2702.45,5966.49,8523.98,9347.69,10130.98,6915.4,3620.99,4363.65,13852.91,10876.1,8400.22,9431.52,10299.7,8140.15,4192.44,19244.06,1342.94,2042.02,1424.52,1269.57,30-05-2020
4168,3013.14,2555.6,2722.38,5977.78,8451.9,9255.97,9957.38,6823,3637.59,4443.94,13723.8,10816.66,8290.73,9387.81,10172.69,8178.63,4152.76,18338.4,1395.19,1983.45,1392.58,1233.73,31-05-2020
4169,3072.55,2586.2,2700.13,5996.83,8471.72,9341.39,10107.39,6925.93,3620.09,4314.3,13788.72,10854.94,8416.69,9382.03,10249.43,8138.63,4197.09,19138.88,1330.86,2043.53,1441.24,1316.82,01-06-2020
4170,3112.5,2596.4,2757.98,6089.29,8528.81,9498,10232.91,7036.23,3657.44,4413.52,13821.97,10948.06,8422.13,9487.29,10301.66,8162.53,4304.65,19748.7,1353.23,2091.74,1486.52,1436.68,02-06-2020
4171,3158.87,2586.38,2745.6,6029.47,8615.45,9399.32,10170.83,6967.66,3645.32,4372.63,13879.14,11047.05,8423.16,9463.24,10330.5,8178.39,4234.11,19560.78,1313.72,2073.19,1440.08,1419.65,03-06-2020
4172,3083.62,2575.45,2743.94,6052.9,8574.45,9378.75,10155.75,7021.18,3660.13,4410.38,13830.86,10993.79,8448.07,9437.89,10325.93,8246.94,4298.01,19643.85,1346.89,2117.6,1478.09,1498.44,04-06-2020
4173,3113.3,2580.61,2719.29,5998.33,8564.03,9322.64,10112.66,7016.77,3627.13,4391.96,13892.86,10949.32,8391.19,9417.29,10281.56,8157.36,4256.29,19712.11,1338.43,2102.85,1454.64,1490.77,05-06-2020
4174,3080.3,2565.27,2695.13,5962.93,8473.13,9269.2,10034.7,6944.38,3623.64,4321.55,13796.75,10990.33,8378.51,9338.65,10264.31,8163.89,4147.03,18829.96,1340.96,2086.61,1431.72,1409.81,06-06-2020
4175,2993.89,2518.24,2690.3,5945.95,8391.88,9124.06,9834.42,6820.7,3620.3,4340.47,13629.29,10783.86,8342.62,9341.32,10205.16,8197.21,4074.8,18802.53,1395.04,2007.99,1413.61,1403.17,07-06-2020
4176,3122.15,2554.03,2737.03,5996.29,8563.97,9385.25,10136.72,7010.63,3645.56,4382.01,13853.46,11075.95,8426.5,9416.8,10370.67,8269.28,4208.42,19660.99,1336.7,2143.55,1473.61,1491.4,08-06-2020
4177,3090.58,2550.83,2748.1,5992.41,8512.66,9337.11,10047.23,7024.83,3638.68,4372.42,13876.09,11010.11,8445.63,9383.75,10370.47,8287.36,4224.65,19510.54,1340.62,2138.11,1463.8,1510.74,09-06-2020
4178,3092.48,2550.38,2744.43,5969.67,8509.54,9341.48,10011.51,7010.68,3635.6,4391.72,13824.03,11047.78,8434.84,9404.42,10385.47,8288.85,4223.5,19547.35,1342.58,2128.55,1459.59,1529,10-06-2020
4179,3099.52,2549.63,2743.25,5946.63,8489.58,9321.48,10004.04,6991.57,3634.18,4376.21,13924.81,11046.32,8427.82,9375.81,10360.86,8274.88,4190.14,19409.62,1360.03,2146.74,1445.82,1525.29,11-06-2020
4180,3105.09,2537.31,2751.95,6003.58,8543.59,9332.52,10032.17,7051.54,3647.19,4431.83,13870.21,11078.16,8429.14,9433.22,10403.83,8278.96,4309.89,19755.36,1361.19,2174.39,1492.79,1610.17,12-06-2020
4181,3054.08,2484.35,2701.38,5928.18,8484.79,9137.15,9823.1,6950.14,3622.15,4424.83,13884.94,11046.7,8344.41,9476.2,10368.19,8259.75,4187.9,19383.34,1370.04,2078.18,1423.39,1544.73,13-06-2020
4182,3071.71,2522.46,2733.19,5970.13,8481.69,9213.09,9816.13,6960.83,3626.06,4465.3,13861.29,11016.49,8258.14,9336.3,10188.34,8176.08,4212.28,19298.66,1381,2095.48,1450.1,1566.4,14-06-2020
4183,3101.95,2528.34,2719.44,5890.41,8465.64,9270.43,9925.37,7020.63,3632.82,4400.25,13991.37,11052.4,8372.93,9441.11,10395.52,8306.53,4183.79,19149.23,1341.18,2162.69,1482.33,1597.28,15-06-2020
